transaction_id,order_id,original_amount,currency,merchant_name,transaction_date,bank_reference,expected_order_match,expected_gateway_match,expected_bank_match
TXN000814,ORD000814,19033.39,INR,ABC Electronics,2026-08-12,BANK-AED4F28B,True,True,True
TXN000815,ORD000815,2877.77,INR,ABC Electronics,2026-08-09,BANK-BA499353,True,True,True
TXN000816,ORD000816,3616.15,INR,Daily Needs,2026-08-10,BANK-AA9219CF,True,True,True
TXN000817,ORD000817,15990.09,INR,Green Grocery,2026-08-13,BANK-3322D556,True,True,True
TXN000818,ORD000818,19714.63,INR,Urban Fashion,2026-08-17,BANK-A5103237,True,True,True
TXN000819,ORD000819,17060.86,INR,Smart Home,2026-08-08,BANK-0419311B,True,True,True
TXN000820,ORD000820,15659.97,INR,ABC Electronics,2026-08-12,BANK-FB1D5DE0,True,True,True
TXN000821,ORD000821,2204.48,INR,Smart Home,2026-08-03,BANK-D05F9A41,True,True,True
TXN000822,ORD000822,1052.92,INR,ABC Electronics,2026-08-21,BANK-60ED177F,True,True,True
TXN000823,ORD000823,10681.21,INR,ABC Electronics,2026-08-10,BANK-F4E5CB2A,True,True,True
TXN000824,ORD000824,24835.14,INR,Fresh Mart,2026-08-16,BANK-2F190E61,True,True,True
TXN000825,ORD000825,23141.37,INR,ABC Electronics,2026-08-09,BANK-AD173BE3,True,True,True
TXN000826,ORD000826,19982.93,INR,Urban Fashion,2026-08-12,BANK-7BC6ADD9,True,True,True
TXN000827,ORD000827,2246.71,INR,Sri Lakshmi Stores,2026-08-11,BANK-A57585F8,True,True,True
TXN000828,ORD000828,15409.97,INR,Fresh Mart,2026-08-04,BANK-A7DCD2A4,True,True,True
TXN000829,ORD000829,10759.3,INR,Tech World,2026-08-09,BANK-63937BEA,True,True,True
TXN000830,ORD000830,18983.82,INR,Tech World,2026-08-20,BANK-561D91B3,True,True,True
TXN000831,ORD000831,4091.25,INR,Daily Needs,2026-08-03,BANK-9AF31FA3,True,True,True
TXN000832,ORD000832,753.49,INR,Green Grocery,2026-08-16,BANK-9449B8A5,True,True,True
TXN000833,ORD000833,6914.79,INR,Green Grocery,2026-08-21,BANK-FEDB4CC4,True,True,True
TXN000834,ORD000834,14318.55,INR,Urban Fashion,2026-08-10,BANK-73CE6A13,True,True,True
TXN000835,ORD000835,1862.28,INR,Tech World,2026-08-07,BANK-2D8BA21A,True,True,True
TXN000836,ORD000836,4602.08,INR,Smart Home,2026-08-01,BANK-9386E7D4,True,True,True
TXN000837,ORD000837,3499.29,INR,Green Grocery,2026-08-10,BANK-E036C7C9,True,True,True
TXN000838,ORD000838,1534.73,INR,Daily Needs,2026-08-17,BANK-B46BA75D,True,True,True
TXN000839,ORD000839,2098.77,INR,Sri Lakshmi Stores,2026-08-02,BANK-E9F7716E,True,True,True
TXN000840,ORD000840,14580.61,INR,ABC Electronics,2026-08-01,BANK-7A921DD5,True,True,True
TXN000841,ORD000841,19278.23,INR,Fresh Mart,2026-08-08,BANK-F73D4755,True,True,True
TXN000842,ORD000842,12658.99,INR,Smart Home,2026-08-20,BANK-F05B852D,True,True,True
TXN000843,ORD000843,19304.35,INR,Smart Home,2026-08-06,BANK-B1EE1ABD,True,True,True
TXN000844,ORD000844,16318.85,INR,Smart Home,2026-08-13,BANK-B4048E1D,True,True,True
TXN000845,ORD000845,13704.37,INR,Smart Home,2026-08-08,BANK-0C03CF4C,True,True,True
TXN000846,ORD000846,3882.06,INR,Green Grocery,2026-08-14,BANK-9797E693,True,True,True
TXN000847,ORD000847,11853.37,INR,Sri Lakshmi Stores,2026-08-15,BANK-DC88CA98,True,True,True
TXN000848,ORD000848,3993.65,INR,Green Grocery,2026-08-15,BANK-9A78962E,True,True,True
TXN000849,ORD000849,16564.44,INR,ABC Electronics,2026-08-16,BANK-2E9124A1,True,True,True
TXN000850,ORD000850,3790.28,INR,Smart Home,2026-08-07,BANK-C310913A,True,True,True
TXN000851,ORD000851,11438.18,INR,Sri Lakshmi Stores,2026-08-14,BANK-3C4A3F79,True,True,True
TXN000852,ORD000852,21132.28,INR,Green Grocery,2026-08-07,BANK-14139E76,True,True,True
TXN000853,ORD000853,4987.2,INR,Sri Lakshmi Stores,2026-08-16,BANK-B4CF1E78,True,True,True
TXN000854,ORD000854,4792.55,INR,Smart Home,2026-08-08,BANK-D68B2524,True,True,True
TXN000855,ORD000855,392.57,INR,Urban Fashion,2026-08-18,BANK-A020C262,True,True,True
TXN000856,ORD000856,17396.82,INR,Green Grocery,2026-08-03,BANK-F62072EB,True,True,True
TXN000857,ORD000857,23356.84,INR,Fresh Mart,2026-08-15,BANK-A89F17B4,True,True,True
TXN000858,ORD000858,13966.02,INR,ABC Electronics,2026-08-03,BANK-BAC10E89,True,True,True
TXN000859,ORD000859,23757.97,INR,Urban Fashion,2026-08-16,BANK-78526BA7,True,True,True
TXN000860,ORD000860,10938.89,INR,Tech World,2026-08-14,BANK-64F20CE7,True,True,True
TXN000861,ORD000861,1407.24,INR,Tech World,2026-08-08,BANK-66101DBC,True,True,True
TXN000862,ORD000862,21500.58,INR,Green Grocery,2026-08-19,BANK-45A0D769,True,True,True
TXN000863,ORD000863,461.8,INR,Daily Needs,2026-08-14,BANK-8643E5A6,True,True,True
TXN000864,ORD000864,7978.94,INR,Green Grocery,2026-08-14,BANK-AF0D33E2,True,True,True
TXN000865,ORD000865,11436.66,INR,Daily Needs,2026-08-14,BANK-1E2B547E,True,True,True
TXN000866,ORD000866,5969.0,INR,Sri Lakshmi Stores,2026-08-02,BANK-C7B78115,True,True,True
TXN000867,ORD000867,2673.0,INR,ABC Electronics,2026-08-05,BANK-7F874B44,True,True,True
TXN000868,ORD000868,20797.96,INR,Sri Lakshmi Stores,2026-08-11,BANK-A13B2872,True,True,True
TXN000869,ORD000869,8013.15,INR,Daily Needs,2026-08-02,BANK-EE0B747F,True,True,True
TXN000870,ORD000870,21714.09,INR,Sri Lakshmi Stores,2026-08-20,BANK-3EA90D91,True,True,True
TXN000871,ORD000871,20140.91,INR,ABC Electronics,2026-08-09,BANK-287D295E,True,True,True
TXN000872,ORD000872,20192.5,INR,Daily Needs,2026-08-18,BANK-034233DF,True,True,True
TXN000873,ORD000873,10739.35,INR,Urban Fashion,2026-08-12,BANK-6B1333BF,True,True,True
TXN000874,ORD000874,16493.87,INR,Smart Home,2026-08-04,BANK-DC3A74F2,True,True,True
TXN000875,ORD000875,10679.21,INR,Tech World,2026-08-14,BANK-DBA0E234,True,True,True
TXN000876,ORD000876,13530.14,INR,Sri Lakshmi Stores,2026-08-06,BANK-7DE29A59,True,True,True
TXN000877,ORD000877,20820.84,INR,Sri Lakshmi Stores,2026-08-06,BANK-EF080A42,True,True,True
TXN000878,ORD000878,6427.56,INR,Daily Needs,2026-08-02,BANK-E552F23A,True,True,True
TXN000879,ORD000879,10016.76,INR,Smart Home,2026-08-07,BANK-27D5E026,True,True,True
TXN000880,ORD000880,5691.68,INR,ABC Electronics,2026-08-18,BANK-7FC7DBDC,True,True,True
TXN000881,ORD000881,23074.75,INR,Urban Fashion,2026-08-11,BANK-E185543C,True,True,True
TXN000882,ORD000882,13238.8,INR,ABC Electronics,2026-08-01,BANK-DD97C79C,True,True,True
TXN000883,ORD000883,12588.51,INR,Fresh Mart,2026-08-04,BANK-4B9C975C,True,True,True
TXN000884,ORD000884,23202.58,INR,Fresh Mart,2026-08-18,BANK-E9C0F061,True,True,True
TXN000885,ORD000885,13847.22,INR,Fresh Mart,2026-08-20,BANK-53428960,True,True,True
TXN000886,ORD000886,10114.04,INR,Green Grocery,2026-08-15,BANK-F8AD868F,True,True,True
TXN000887,ORD000887,15748.78,INR,Smart Home,2026-08-19,BANK-E736436B,True,True,True
TXN000888,ORD000888,14129.37,INR,Daily Needs,2026-08-02,BANK-B4F1ED27,True,True,True
TXN000889,ORD000889,24052.98,INR,Tech World,2026-08-16,BANK-4B16AAF8,True,True,True
TXN000890,ORD000890,8355.7,INR,Green Grocery,2026-08-21,BANK-60BDD8DA,True,True,True
TXN000891,ORD000891,8898.35,INR,Urban Fashion,2026-08-07,BANK-F5FB5F20,True,True,True
TXN000892,ORD000892,19948.97,INR,Tech World,2026-08-12,BANK-6679A515,True,True,True
TXN000893,ORD000893,4894.78,INR,Smart Home,2026-08-02,BANK-9EDB3F15,True,True,True
TXN000894,ORD000894,4440.37,INR,Fresh Mart,2026-08-01,BANK-60167089,True,True,True
TXN000895,ORD000895,24142.34,INR,Smart Home,2026-08-19,BANK-56923676,True,True,True
TXN000896,ORD000896,14748.7,INR,Urban Fashion,2026-08-10,BANK-32597876,True,True,True
TXN000897,ORD000897,21587.01,INR,Tech World,2026-08-10,BANK-34865A39,True,True,True
TXN000898,ORD000898,3118.12,INR,Daily Needs,2026-08-13,BANK-5FAED126,True,True,True
TXN000899,ORD000899,21278.78,INR,Tech World,2026-08-12,BANK-904ED055,True,True,True
TXN000900,ORD000900,6085.16,INR,Sri Lakshmi Stores,2026-08-21,BANK-DEBF7E43,True,True,True
TXN000901,ORD000901,16543.21,INR,Fresh Mart,2026-08-21,BANK-03234E60,True,True,True
TXN000902,ORD000902,1815.77,INR,Smart Home,2026-08-17,BANK-CB61342B,True,True,True
TXN000903,ORD000903,23511.06,INR,Urban Fashion,2026-08-04,BANK-2D17B8B9,True,True,True
TXN000904,ORD000904,6358.22,INR,Daily Needs,2026-08-03,BANK-2BF72E27,True,True,True
TXN000905,ORD000905,1731.86,INR,Tech World,2026-08-09,BANK-028A67A9,True,True,True
TXN000906,ORD000906,10907.67,INR,Tech World,2026-08-17,BANK-32928BB6,True,True,True
TXN000907,ORD000907,636.42,INR,ABC Electronics,2026-08-08,BANK-C242E940,True,True,True
TXN000908,ORD000908,7427.91,INR,Daily Needs,2026-08-18,BANK-C8944181,True,True,True
TXN000909,ORD000909,20932.89,INR,Fresh Mart,2026-08-13,BANK-113E1261,True,True,True
TXN000910,ORD000910,16904.1,INR,Tech World,2026-08-16,BANK-CC3B233A,True,True,True
TXN000911,ORD000911,5052.99,INR,ABC Electronics,2026-08-20,BANK-A1391834,True,True,True
TXN000912,ORD000912,10724.78,INR,Sri Lakshmi Stores,2026-08-13,BANK-8A711FDE,True,True,True
TXN000913,ORD000913,23050.72,INR,Tech World,2026-08-17,BANK-C9EB0D0D,True,True,True
TXN000914,ORD000914,6620.92,INR,Sri Lakshmi Stores,2026-08-07,BANK-BA5E9B22,True,True,True
TXN000915,ORD000915,2765.05,INR,ABC Electronics,2026-08-15,BANK-DF19FA08,True,True,True
TXN000916,ORD000916,15539.1,INR,Urban Fashion,2026-08-14,BANK-74C78094,True,True,True
TXN000917,ORD000917,3967.53,INR,Daily Needs,2026-08-08,BANK-CE04F659,True,True,True
TXN000918,ORD000918,1139.67,INR,Urban Fashion,2026-08-06,BANK-A4750DA5,True,True,True
TXN000919,ORD000919,166.78,INR,Tech World,2026-08-11,BANK-09E08DC6,True,True,True
TXN000920,ORD000920,24788.25,INR,Sri Lakshmi Stores,2026-08-19,BANK-01F537F3,True,True,True
TXN000921,ORD000921,17403.38,INR,Fresh Mart,2026-08-18,BANK-DAFC02C0,True,True,True
TXN000922,ORD000922,1424.64,INR,Green Grocery,2026-08-08,BANK-8F32C78D,True,True,True
TXN000923,ORD000923,7739.73,INR,Fresh Mart,2026-08-21,BANK-EE61D731,True,True,True
TXN000924,ORD000924,19569.55,INR,Urban Fashion,2026-08-11,BANK-BE3C8A9D,True,True,True
TXN000925,ORD000925,23815.36,INR,ABC Electronics,2026-08-14,BANK-AE1629B3,True,True,True
TXN000926,ORD000926,15269.4,INR,Smart Home,2026-08-15,BANK-EE4B3A9D,True,True,True
TXN000927,ORD000927,3959.85,INR,Daily Needs,2026-08-08,BANK-4098E5F6,True,True,True
TXN000928,ORD000928,4542.69,INR,Green Grocery,2026-08-16,BANK-A8A955C7,True,True,True
TXN000929,ORD000929,22610.72,INR,Green Grocery,2026-08-19,BANK-B69FE453,True,True,True
TXN000930,ORD000930,15142.61,INR,Green Grocery,2026-08-14,BANK-7DE43E48,True,True,True
TXN000931,ORD000931,21406.13,INR,Tech World,2026-08-11,BANK-E0B9010B,True,True,True
TXN000932,ORD000932,4206.4,INR,Sri Lakshmi Stores,2026-08-01,BANK-A946B3CF,True,True,True
TXN000933,ORD000933,921.89,INR,Green Grocery,2026-08-20,BANK-7584DF50,True,True,True
TXN000934,ORD000934,13994.53,INR,Green Grocery,2026-08-16,BANK-FE903CA5,True,True,True
TXN000935,ORD000935,21125.27,INR,Sri Lakshmi Stores,2026-08-18,BANK-DC1873E1,True,True,True
TXN000936,ORD000936,8123.54,INR,Daily Needs,2026-08-14,BANK-6CAD0A99,True,True,True
TXN000937,ORD000937,5554.5,INR,Fresh Mart,2026-08-03,BANK-B7265E06,True,True,True
TXN000938,ORD000938,21043.83,INR,Smart Home,2026-08-19,BANK-B7B8FC85,True,True,True
TXN000939,ORD000939,11076.65,INR,ABC Electronics,2026-08-07,BANK-91DEFD81,True,True,True
TXN000940,ORD000940,9809.51,INR,Tech World,2026-08-16,BANK-9D4E2A30,True,True,True
TXN000941,ORD000941,6121.06,INR,Green Grocery,2026-08-15,BANK-C1220D11,True,True,True
TXN000942,ORD000942,4640.59,INR,ABC Electronics,2026-08-16,BANK-1D78018E,True,True,True
TXN000943,ORD000943,2499.89,INR,Daily Needs,2026-08-21,BANK-4F167D7A,True,True,True
TXN000944,ORD000944,19468.52,INR,ABC Electronics,2026-08-04,BANK-785532AE,True,True,True
TXN000945,ORD000945,9559.19,INR,Sri Lakshmi Stores,2026-08-19,BANK-98073C17,True,True,True
TXN000946,ORD000946,7013.52,INR,Urban Fashion,2026-08-20,BANK-EEADFBD0,True,True,True
TXN000947,ORD000947,2009.26,INR,ABC Electronics,2026-08-13,BANK-8DB5D090,True,True,True
TXN000948,ORD000948,14093.74,INR,Smart Home,2026-08-16,BANK-43D45F9C,True,True,True
TXN000949,ORD000949,2953.11,INR,Tech World,2026-08-02,BANK-F0624C15,True,True,True
TXN000950,ORD000950,1290.29,INR,Smart Home,2026-08-15,BANK-AFA5724A,True,True,True
TXN000951,ORD000951,6795.95,INR,Green Grocery,2026-08-08,BANK-F4882D8C,True,True,True
TXN000952,ORD000952,21762.42,INR,Urban Fashion,2026-08-21,BANK-472C8880,True,True,True
TXN000953,ORD000953,11563.85,INR,Smart Home,2026-08-05,BANK-47EED5A9,True,True,True
TXN000954,ORD000954,21841.53,INR,Green Grocery,2026-08-21,BANK-EF970B50,True,True,True
TXN000955,ORD000955,5003.41,INR,Tech World,2026-08-11,BANK-56D9E57C,True,True,True
TXN000956,ORD000956,10467.16,INR,Green Grocery,2026-08-09,BANK-AF0219C5,True,True,True
TXN000957,ORD000957,13659.12,INR,Green Grocery,2026-08-15,BANK-CFEEF652,True,True,True
TXN000958,ORD000958,10685.78,INR,Fresh Mart,2026-08-20,BANK-ADE858CB,True,True,True
TXN000959,ORD000959,10844.42,INR,Tech World,2026-08-02,BANK-93A9118C,True,True,True
TXN000960,ORD000960,12754.91,INR,Smart Home,2026-08-13,BANK-A90EA9F3,True,True,True
TXN000961,ORD000961,14313.55,INR,ABC Electronics,2026-08-14,BANK-E8958861,True,True,True
TXN000962,ORD000962,11401.76,INR,Tech World,2026-08-02,BANK-6C40A848,True,True,True
TXN000963,ORD000963,24915.7,INR,Urban Fashion,2026-08-14,BANK-534CB65C,True,True,True
TXN000964,ORD000964,6609.25,INR,Sri Lakshmi Stores,2026-08-20,BANK-F8F9292D,True,True,True
TXN000965,ORD000965,7245.6,INR,Fresh Mart,2026-08-05,BANK-7BDF10DF,True,True,True
TXN000966,ORD000966,16021.86,INR,Green Grocery,2026-08-01,BANK-6683FE9F,True,True,True
TXN000967,ORD000967,5232.79,INR,Fresh Mart,2026-08-03,BANK-8BF80D66,True,True,True
TXN000968,ORD000968,3072.2,INR,Smart Home,2026-08-02,BANK-25DC7285,True,True,True
TXN000969,ORD000969,12606.72,INR,Smart Home,2026-08-13,BANK-8B43DA27,True,True,True
TXN000970,ORD000970,1378.77,INR,Urban Fashion,2026-08-07,BANK-0C180005,True,True,True
TXN000971,ORD000971,18921.95,INR,Smart Home,2026-08-06,BANK-D6F53817,True,True,True
TXN000972,ORD000972,23574.46,INR,Daily Needs,2026-08-01,BANK-AB4C278D,True,True,True
TXN000973,ORD000973,16009.47,INR,Urban Fashion,2026-08-05,BANK-DDF48054,True,True,True
TXN000974,ORD000974,16410.15,INR,Fresh Mart,2026-08-15,BANK-747C922B,True,True,True
TXN000975,ORD000975,20682.4,INR,Urban Fashion,2026-08-21,BANK-81F0A785,True,True,True
TXN000976,ORD000976,4778.5,INR,Sri Lakshmi Stores,2026-08-03,BANK-128406F6,True,True,True
TXN000977,ORD000977,21225.97,INR,Smart Home,2026-08-14,BANK-62D1DA39,True,True,True
TXN000978,ORD000978,3871.38,INR,Tech World,2026-08-01,BANK-A70B79A0,True,True,True
TXN000979,ORD000979,2906.68,INR,Sri Lakshmi Stores,2026-08-05,BANK-AB5242A7,True,True,True
TXN000980,ORD000980,7207.93,INR,Sri Lakshmi Stores,2026-08-02,BANK-3E99D1F1,True,True,True
TXN000981,ORD000981,18886.14,INR,Green Grocery,2026-08-15,BANK-8005F02E,True,True,True
TXN000982,ORD000982,4846.34,INR,Sri Lakshmi Stores,2026-08-11,BANK-67408073,True,True,True
TXN000983,ORD000983,1259.8,INR,Daily Needs,2026-08-20,BANK-9017DCC4,True,True,True
TXN000984,ORD000984,20356.36,INR,Fresh Mart,2026-08-10,BANK-21EBCF18,True,True,True
TXN000985,ORD000985,4105.81,INR,ABC Electronics,2026-08-05,BANK-86CB7C67,True,True,True
TXN000986,ORD000986,20508.01,INR,Green Grocery,2026-08-20,BANK-1DF86B3E,True,True,True
TXN000987,ORD000987,13157.94,INR,Green Grocery,2026-08-14,BANK-8D18DA6F,True,True,True
TXN000988,ORD000988,13390.08,INR,Urban Fashion,2026-08-08,BANK-1E2DED83,True,True,True
TXN000989,ORD000989,19003.35,INR,Urban Fashion,2026-08-04,BANK-111674F1,True,True,True
TXN000990,ORD000990,16024.26,INR,Green Grocery,2026-08-19,BANK-2F423ED4,True,True,True
TXN000991,ORD000991,22651.75,INR,Tech World,2026-08-08,BANK-2C3034B8,True,True,True
TXN000992,ORD000992,14969.39,INR,Urban Fashion,2026-08-15,BANK-E75CA156,True,True,True
TXN000993,ORD000993,16687.12,INR,Sri Lakshmi Stores,2026-08-02,BANK-B37BA3C7,True,True,True
TXN000994,ORD000994,21212.35,INR,Urban Fashion,2026-08-21,BANK-67C076E6,True,True,True
TXN000995,ORD000995,14410.73,INR,Urban Fashion,2026-08-04,BANK-5F7690E5,True,True,True
TXN000996,ORD000996,10474.54,INR,Daily Needs,2026-08-04,BANK-775D7A5F,True,True,True
TXN000997,ORD000997,10378.51,INR,Sri Lakshmi Stores,2026-08-02,BANK-30C3B81A,True,True,True
TXN000998,ORD000998,655.79,INR,Daily Needs,2026-08-13,BANK-A03806FE,True,True,True
TXN000999,ORD000999,10991.42,INR,Fresh Mart,2026-08-19,BANK-672539D2,True,True,True
TXN001000,ORD001000,24043.46,INR,Sri Lakshmi Stores,2026-08-13,BANK-0EF13DE3,True,True,True
